"时间","下次更新","排名","分数","播放","传播","喜好","畅销","推荐"
"1.692462e+12","2023.08.20 00:45","587","21.60","42.15","0.51","2.60","65.48","0.12"
"1692462600000","2023.08.20 00:55","587","21.60","42.16","0.51","2.62","65.48","0.12"
"1692463200000","2023.08.20 01:05","587","21.61","42.17","0.51","2.62","65.48","0.12"
"1692464400000","2023.08.20 01:25","587","21.61","42.17","0.51","2.62","65.48","0.12"
"1.692465e+12","2023.08.20 01:35","588","21.63","42.18","0.51","2.62","65.51","0.14"
"1692465600000","2023.08.20 01:45","588","21.64","42.18","0.51","2.62","65.57","0.14"
"1692466800000","2023.08.20 02:05","588","21.67","42.19","0.51","2.64","65.62","0.14"
"1.692468e+12","2023.08.20 02:25","588","21.68","42.21","0.51","2.67","65.62","0.14"
"1692468600000","2023.08.20 02:35","588","21.68","42.21","0.51","2.67","65.62","0.14"
"1692469200000","2023.08.20 02:45","588","21.69","42.21","0.51","2.67","65.66","0.14"
"1692470400000","2023.08.20 03:05","588","21.71","42.21","0.51","2.67","65.72","0.14"
"1.692471e+12","2023.08.20 03:15","588","21.71","42.22","0.51","2.70","65.72","0.14"
"1692472200000","2023.08.20 03:35","588","21.72","42.23","0.51","2.70","65.72","0.14"
"1692472800000","2023.08.20 03:45","588","21.73","42.23","0.51","2.70","65.74","0.14"
"1.692474e+12","2023.08.20 04:05","588","21.73","42.23","0.51","2.70","65.74","0.14"
"1692475200000","2023.08.20 04:25","588","21.73","42.24","0.51","2.70","65.74","0.14"
"1692475800000","2023.08.20 04:35","588","21.73","42.24","0.51","2.70","65.74","0.14"
"1692476400000","2023.08.20 04:45","588","21.74","42.24","0.51","2.70","65.74","0.14"
"1692477600000","2023.08.20 05:05","588","21.74","42.25","0.51","2.70","65.74","0.14"
"1692478800000","2023.08.20 05:25","588","21.74","42.25","0.51","2.70","65.74","0.14"
"1692479400000","2023.08.20 05:35","588","21.74","42.25","0.51","2.70","65.74","0.14"
"1.69248e+12","2023.08.20 05:45","588","21.74","42.25","0.51","2.70","65.74","0.14"
"1692481200000","2023.08.20 06:05","588","21.75","42.26","0.51","2.70","65.74","0.14"
"1692482400000","2023.08.20 06:25","588","21.75","42.26","0.51","2.70","65.74","0.14"
"1.692483e+12","2023.08.20 06:35","588","21.76","42.28","0.51","2.70","65.74","0.14"
"1692483600000","2023.08.20 06:45","588","21.76","42.28","0.51","2.70","65.74","0.14"
"1692484800000","2023.08.20 07:05","588","21.77","42.29","0.51","2.70","65.74","0.14"
"1.692486e+12","2023.08.20 07:25","588","21.78","42.30","0.51","2.74","65.74","0.14"
"1692486600000","2023.08.20 07:35","588","21.78","42.30","0.51","2.74","65.74","0.14"
"1692487200000","2023.08.20 07:45","588","21.78","42.30","0.51","2.74","65.74","0.14"
"1692488400000","2023.08.20 08:05","588","21.80","42.31","0.51","2.74","65.81","0.14"
"1.692492e+12","2023.08.20 09:05","589","21.84","42.34","0.51","2.79","65.90","0.14"
"1.692495e+12","2023.08.20 09:55","589","21.88","42.37","0.51","2.81","65.93","0.14"
"1692496800000","2023.08.20 10:25","590","21.89","42.38","0.51","2.81","65.94","0.14"
"1.692498e+12","2023.08.20 10:45","590","21.89","42.39","0.51","2.81","65.94","0.14"
"1692499200000","2023.08.20 11:05","590","21.90","42.40","0.51","2.83","65.94","0.14"
"1692500400000","2023.08.20 11:25","590","21.91","42.41","0.51","2.83","65.97","0.14"
"1.692501e+12","2023.08.20 11:35","591","21.92","42.42","0.51","2.83","65.97","0.14"
"1692501600000","2023.08.20 11:45","591","21.92","42.42","0.51","2.83","65.97","0.14"
"1692502800000","2023.08.20 12:05","591","21.94","42.43","0.51","2.83","66.01","0.14"
"1.692504e+12","2023.08.20 12:25","590","21.98","42.46","0.51","2.83","66.15","0.14"
"1692504600000","2023.08.20 12:35","591","21.98","42.46","0.51","2.83","66.15","0.14"
"1692505200000","2023.08.20 12:45","591","21.99","42.46","0.51","2.84","66.18","0.14"
"1692506400000","2023.08.20 13:05","591","22.00","42.47","0.51","2.84","66.18","0.14"
"1692507600000","2023.08.20 13:25","591","22.01","42.48","0.51","2.84","66.18","0.14"
"1692508200000","2023.08.20 13:35","592","22.03","42.49","0.51","2.84","66.24","0.14"
"1692508800000","2023.08.20 13:45","592","22.03","42.49","0.51","2.85","66.24","0.14"
"1.69251e+12","2023.08.20 14:05","592","22.04","42.50","0.51","2.85","66.24","0.14"
"1692511200000","2023.08.20 14:25","592","22.05","42.52","0.51","2.85","66.24","0.14"
"1692511800000","2023.08.20 14:35","593","22.06","42.53","0.51","2.87","66.24","0.14"
"1692512400000","2023.08.20 14:45","593","22.06","42.53","0.51","2.87","66.24","0.14"
"1692513600000","2023.08.20 15:05","593","22.07","42.55","0.51","2.87","66.24","0.14"
"1692514200000","2023.08.20 15:15","593","22.08","42.56","0.51","2.87","66.24","0.14"
"1692515400000","2023.08.20 15:35","594","22.08","42.57","0.51","2.87","66.24","0.14"
"1.692516e+12","2023.08.20 15:45","594","22.08","42.57","0.51","2.87","66.24","0.14"
"1692517200000","2023.08.20 16:05","594","22.09","42.58","0.51","2.87","66.24","0.14"
"1692518400000","2023.08.20 16:25","594","22.10","42.60","0.51","2.87","66.24","0.14"
"1.692519e+12","2023.08.20 16:35","594","22.12","42.60","0.51","2.87","66.33","0.14"
"1692519600000","2023.08.20 16:45","594","22.13","42.61","0.51","2.87","66.33","0.14"
"1692520800000","2023.08.20 17:05","594","22.14","42.62","0.51","2.88","66.33","0.14"
"1.692522e+12","2023.08.20 17:25","594","22.14","42.64","0.51","2.88","66.33","0.14"
"1692522600000","2023.08.20 17:35","594","22.15","42.64","0.51","2.89","66.33","0.14"
"1692523200000","2023.08.20 17:45","594","22.15","42.64","0.51","2.89","66.33","0.14"
"1692524400000","2023.08.20 18:05","594","22.16","42.65","0.51","2.89","66.35","0.14"
"1692525600000","2023.08.20 18:25","595","22.18","42.67","0.51","2.89","66.40","0.14"
"1692526200000","2023.08.20 18:35","596","22.18","42.67","0.51","2.89","66.40","0.14"
"1692526800000","2023.08.20 18:45","596","22.19","42.67","0.51","2.89","66.40","0.14"
"1.692528e+12","2023.08.20 19:05","596","22.20","42.69","0.51","2.89","66.40","0.14"
"1692528600000","2023.08.20 19:15","596","22.20","42.70","0.51","2.89","66.40","0.14"
"1692529800000","2023.08.20 19:35","597","22.20","42.70","0.51","2.89","66.40","0.14"
"1692530400000","2023.08.20 19:45","597","22.21","42.71","0.51","2.89","66.40","0.14"
"1692531600000","2023.08.20 20:05","597","22.22","42.72","0.51","2.89","66.43","0.14"
"1692533400000","2023.08.20 20:35","594","22.27","42.74","0.51","2.89","66.60","0.14"
"1692534600000","2023.08.20 20:55","596","22.29","42.75","0.51","2.89","66.63","0.14"
"1692535200000","2023.08.20 21:05","596","22.29","42.75","0.51","2.89","66.63","0.14"
"1692536400000","2023.08.20 21:25","596","22.30","42.76","0.51","2.89","66.65","0.14"
"1.692537e+12","2023.08.20 21:35","596","22.30","42.76","0.51","2.89","66.65","0.14"
"1692537600000","2023.08.20 21:45","596","22.32","42.77","0.51","2.90","66.70","0.16"
"1692538800000","2023.08.20 22:05","595","22.38","42.78","0.51","2.90","66.90","0.16"
"1692539400000","2023.08.20 22:15","595","22.40","42.80","0.51","2.91","66.93","0.16"
"1692540600000","2023.08.20 22:35","597","22.40","42.80","0.51","2.91","66.93","0.16"
"1692541200000","2023.08.20 22:45","597","22.41","42.81","0.51","2.92","66.94","0.16"
"1692542400000","2023.08.20 23:05","597","22.43","42.82","0.51","2.92","66.98","0.16"
"1692543600000","2023.08.20 23:25","597","22.44","42.83","0.51","2.94","66.98","0.16"
"1692544200000","2023.08.20 23:35","597","22.44","42.83","0.51","2.94","66.98","0.16"
"1692544800000","2023.08.20 23:45","597","22.44","42.84","0.51","2.94","66.98","0.16"
"1.692546e+12","2023.08.21 00:05","597","22.45","42.84","0.51","2.94","67.02","0.16"
"1692547200000","2023.08.21 00:25","0","0.00","0.00","0.00","0.00","0.00","0.00"
"1692547800000","2023.08.21 00:35","771","0.06","3.40","0.00","0.00","0.00","0.00"
"1692548400000","2023.08.21 00:45","818","0.17","5.69","0.00","0.00","0.49","0.00"
"1692549600000","2023.08.21 01:05","862","0.38","8.70","0.00","0.02","0.49","0.00"
"1692550200000","2023.08.21 01:15","852","0.75","11.94","0.00","0.02","1.45","0.00"
"1692551400000","2023.08.21 01:35","817","1.18","15.10","0.00","0.02","1.45","0.00"
"1.692552e+12","2023.08.21 01:45","816","1.33","16.11","0.00","0.02","1.45","0.00"
"1692553200000","2023.08.21 02:05","805","1.58","17.59","0.00","0.02","1.45","0.00"
"1692554400000","2023.08.21 02:25","811","1.75","18.56","0.00","0.02","1.45","0.00"
"1.692555e+12","2023.08.21 02:35","828","1.76","18.61","0.00","0.02","1.45","0.00"
"1692555600000","2023.08.21 02:45","829","1.83","19.00","0.00","0.02","1.45","0.00"
"1692556800000","2023.08.21 03:05","824","1.96","19.68","0.00","0.02","1.45","0.00"
"1.692558e+12","2023.08.21 03:25","839","2.01","19.92","0.00","0.02","1.45","0.00"
"1692558600000","2023.08.21 03:35","839","2.06","20.18","0.00","0.02","1.45","0.00"
"1692559200000","2023.08.21 03:45","838","2.11","20.43","0.00","0.03","1.45","0.00"
"1692560400000","2023.08.21 04:05","834","2.21","20.91","0.00","0.03","1.45","0.00"
"1692561600000","2023.08.21 04:25","835","2.32","21.42","0.00","0.03","1.45","0.00"
"1692562200000","2023.08.21 04:35","833","2.36","21.61","0.00","0.03","1.45","0.00"
"1692562800000","2023.08.21 04:45","834","2.40","21.82","0.00","0.03","1.45","0.00"
"1.692564e+12","2023.08.21 05:05","837","2.45","22.04","0.00","0.03","1.45","0.00"
"1692565200000","2023.08.21 05:25","840","2.51","22.32","0.00","0.03","1.45","0.00"
"1692565800000","2023.08.21 05:35","841","2.54","22.47","0.00","0.03","1.45","0.00"
"1692566400000","2023.08.21 05:45","845","2.55","22.52","0.00","0.03","1.45","0.00"
"1692567600000","2023.08.21 06:05","834","2.70","22.79","0.00","0.03","2.44","0.00"
"1692568800000","2023.08.21 06:25","842","2.71","22.84","0.00","0.03","2.44","0.00"
"1692569400000","2023.08.21 06:35","844","2.72","22.89","0.00","0.03","2.44","0.00"
"1.69257e+12","2023.08.21 06:45","847","2.73","22.95","0.00","0.03","2.44","0.00"
"1692571200000","2023.08.21 07:05","853","2.76","23.04","0.00","0.05","2.44","0.00"
"1692572400000","2023.08.21 07:25","857","2.82","23.33","0.00","0.05","2.44","0.00"
"1.692573e+12","2023.08.21 07:35","866","2.84","23.41","0.00","0.05","2.44","0.00"
"1692573600000","2023.08.21 07:45","870","2.86","23.48","0.00","0.05","2.44","0.00"
"1692574800000","2023.08.21 08:05","869","2.99","24.04","0.00","0.05","2.44","0.00"
"1692578400000","2023.08.21 09:05","887","3.29","25.26","0.00","0.08","2.44","0.00"
"1692581400000","2023.08.21 09:55","880","3.68","26.02","0.00","0.11","4.38","0.00"
"1692582600000","2023.08.21 10:15","876","3.82","26.20","0.00","0.11","5.32","0.00"
"1692583800000","2023.08.21 10:35","883","3.88","26.41","0.00","0.11","5.32","0.00"
"1692584400000","2023.08.21 10:45","886","3.90","26.47","0.00","0.11","5.32","0.00"
"1692585600000","2023.08.21 11:05","877","4.10","26.87","0.00","0.11","6.21","0.00"
"1692586800000","2023.08.21 11:25","877","4.18","27.16","0.00","0.11","6.21","0.00"
"1692587400000","2023.08.21 11:35","880","4.22","27.30","0.00","0.11","6.21","0.00"
"1.692588e+12","2023.08.21 11:45","886","4.23","27.35","0.00","0.11","6.21","0.00"
"1692589200000","2023.08.21 12:05","879","4.40","27.58","0.00","0.14","7.07","0.00"
"1692590400000","2023.08.21 12:25","885","4.46","27.80","0.00","0.16","7.07","0.00"
"1.692591e+12","2023.08.21 12:35","890","4.49","27.90","0.00","0.16","7.07","0.00"
"1692592200000","2023.08.21 12:55","888","4.55","28.12","0.00","0.16","7.07","0.00"
"1692592800000","2023.08.21 13:05","889","4.59","28.23","0.00","0.16","7.07","0.00"
"1.692594e+12","2023.08.21 13:25","889","4.66","28.32","0.00","0.16","7.46","0.00"
"1692594600000","2023.08.21 13:35","893","4.68","28.39","0.00","0.16","7.46","0.00"
"1692595200000","2023.08.21 13:45","894","4.71","28.50","0.00","0.16","7.46","0.00"
"1692596400000","2023.08.21 14:05","894","4.79","28.76","0.00","0.20","7.46","0.00"
"1692597600000","2023.08.21 14:25","854","5.21","28.91","0.00","0.20","10.65","0.00"
"1692598800000","2023.08.21 14:45","859","5.26","29.06","0.00","0.24","10.65","0.00"
"1.6926e+12","2023.08.21 15:05","833","5.56","29.27","0.00","0.28","12.56","0.00"
"1692601200000","2023.08.21 15:25","836","5.59","29.36","0.00","0.28","12.56","0.00"
"1692601800000","2023.08.21 15:35","842","5.62","29.44","0.00","0.28","12.56","0.00"
"1692602400000","2023.08.21 15:45","842","5.64","29.51","0.00","0.28","12.56","0.00"
"1692603600000","2023.08.21 16:05","839","5.78","29.66","0.00","0.29","13.31","0.00"
"1692604800000","2023.08.21 16:25","838","5.85","29.87","0.00","0.29","13.31","0.00"
"1.692606e+12","2023.08.21 16:45","840","5.90","30.02","0.00","0.29","13.31","0.00"
"1692607200000","2023.08.21 17:05","824","6.12","30.18","0.00","0.30","14.59","0.00"
"1692608400000","2023.08.21 17:25","813","6.31","30.35","0.00","0.30","15.60","0.00"
"1.692609e+12","2023.08.21 17:35","819","6.33","30.41","0.00","0.30","15.60","0.00"
"1692609600000","2023.08.21 17:45","820","6.35","30.47","0.00","0.30","15.60","0.00"
"1692610800000","2023.08.21 18:05","819","6.42","30.68","0.00","0.31","15.60","0.00"
"1.692612e+12","2023.08.21 18:25","791","6.78","30.83","0.00","0.31","17.89","0.00"
"1692613200000","2023.08.21 18:45","792","6.84","31.01","0.00","0.31","17.89","0.00"
"1692613200000","2023.08.21 18:45","792","6.84","31.01","0.00","0.31","17.89","0.00"
"1692614400000","2023.08.21 19:05","776","7.06","31.11","0.00","0.31","19.18","0.00"
"1692615600000","2023.08.21 19:25","769","7.18","31.25","0.00","0.33","19.68","0.00"
"1692616800000","2023.08.21 19:45","749","7.38","31.31","0.00","0.34","20.91","0.00"
"1.692618e+12","2023.08.21 20:05","749","7.41","31.40","0.00","0.37","20.91","0.00"
"1692620400000","2023.08.21 20:45","743","7.61","31.64","0.00","0.40","21.64","0.00"
"1.692621e+12","2023.08.21 20:55","744","7.65","31.69","0.00","0.40","21.79","0.00"
"1692622800000","2023.08.21 21:25","730","7.94","31.83","0.00","0.40","23.40","0.00"
"1.692624e+12","2023.08.21 21:45","724","8.12","31.95","0.00","0.41","24.37","0.00"
"1692625200000","2023.08.21 22:05","721","8.25","32.06","0.00","0.44","24.86","0.00"
"1692626400000","2023.08.21 22:25","710","8.50","32.17","0.00","0.44","26.28","0.00"
"1.692627e+12","2023.08.21 22:35","708","8.58","32.21","0.00","0.44","26.66","0.00"
"1692627600000","2023.08.21 22:45","696","8.75","32.26","0.00","0.44","27.71","0.00"
"1692628800000","2023.08.21 23:05","684","8.97","32.35","0.00","0.44","28.88","0.00"
"1.69263e+12","2023.08.21 23:25","686","9.00","32.42","0.00","0.47","28.88","0.00"
"1692630600000","2023.08.21 23:35","687","9.02","32.47","0.00","0.47","28.88","0.00"
"1692631200000","2023.08.21 23:45","687","9.04","32.50","0.00","0.47","28.88","0.00"
"1692632400000","2023.08.22 00:05","656","9.44","32.54","0.00","0.47","31.38","0.00"
"1692633600000","2023.08.22 00:25","641","9.63","32.59","0.00","0.50","32.39","0.00"
"1692634800000","2023.08.22 00:45","638","9.82","32.72","0.00","0.51","33.17","0.00"
"1.692636e+12","2023.08.22 01:05","627","9.94","32.79","0.00","0.53","33.77","0.00"
"1692637200000","2023.08.22 01:25","616","10.15","32.90","0.00","0.53","34.76","0.00"
"1692637800000","2023.08.22 01:35","613","10.27","32.93","0.00","0.53","35.38","0.00"
"1692638400000","2023.08.22 01:45","611","10.29","32.99","0.00","0.53","35.38","0.00"
"1692639600000","2023.08.22 02:05","594","10.66","33.03","0.00","0.53","37.48","0.00"
"1692640800000","2023.08.22 02:25","594","10.69","33.08","0.00","0.53","37.48","0.00"
"1692641400000","2023.08.22 02:35","594","10.69","33.10","0.00","0.53","37.48","0.00"
"1.692642e+12","2023.08.22 02:45","593","10.71","33.14","0.00","0.53","37.48","0.00"
"1692643200000","2023.08.22 03:05","588","10.83","33.20","0.00","0.53","38.01","0.00"
"1692644400000","2023.08.22 03:25","588","10.84","33.23","0.00","0.53","38.01","0.00"
"1.692645e+12","2023.08.22 03:35","589","10.85","33.25","0.00","0.53","38.01","0.00"
"1692645600000","2023.08.22 03:45","589","10.86","33.28","0.00","0.53","38.01","0.00"
"1692646800000","2023.08.22 04:05","589","10.88","33.31","0.00","0.53","38.01","0.00"
"1.692648e+12","2023.08.22 04:25","589","10.88","33.32","0.00","0.53","38.01","0.00"
"1692648600000","2023.08.22 04:35","589","10.89","33.34","0.00","0.53","38.01","0.00"
"1692649200000","2023.08.22 04:45","588","10.90","33.35","0.00","0.53","38.01","0.00"
"1692650400000","2023.08.22 05:05","588","10.91","33.38","0.00","0.53","38.01","0.00"
"1692651600000","2023.08.22 05:25","587","10.93","33.43","0.00","0.53","38.01","0.00"
"1692652200000","2023.08.22 05:35","588","10.93","33.43","0.00","0.53","38.01","0.00"
"1692652800000","2023.08.22 05:45","588","10.93","33.44","0.00","0.53","38.01","0.00"
"1.692654e+12","2023.08.22 06:05","588","10.94","33.46","0.00","0.53","38.01","0.00"
"1692655200000","2023.08.22 06:25","587","10.96","33.50","0.00","0.53","38.01","0.00"
"1692655800000","2023.08.22 06:35","588","10.97","33.52","0.00","0.53","38.01","0.00"
"1692656400000","2023.08.22 06:45","587","10.98","33.53","0.00","0.54","38.01","0.00"
"1692657600000","2023.08.22 07:05","587","11.00","33.58","0.00","0.54","38.01","0.00"
"1692658800000","2023.08.22 07:25","587","11.01","33.61","0.00","0.54","38.01","0.00"
"1692659400000","2023.08.22 07:35","589","11.02","33.63","0.00","0.55","38.01","0.00"
"1.69266e+12","2023.08.22 07:45","589","11.04","33.67","0.00","0.56","38.01","0.00"
"1692661200000","2023.08.22 08:05","563","11.43","33.70","0.00","0.56","40.19","0.00"
"1692664800000","2023.08.22 09:05","567","11.52","33.88","0.00","0.56","40.19","0.00"
"1692667800000","2023.08.22 09:55","572","11.56","33.98","0.00","0.56","40.19","0.00"
"1692669600000","2023.08.22 10:25","561","11.81","34.08","0.00","0.56","41.34","0.00"
"1692670200000","2023.08.22 10:35","564","11.83","34.13","0.00","0.56","41.34","0.00"
"1692670800000","2023.08.22 10:45","564","11.84","34.15","0.00","0.56","41.34","0.00"
"1.692672e+12","2023.08.22 11:05","564","11.87","34.19","0.00","0.60","41.34","0.00"
"1692673200000","2023.08.22 11:25","560","12.02","34.23","0.00","0.60","42.09","0.00"
"1692673800000","2023.08.22 11:35","561","12.03","34.24","0.00","0.60","42.09","0.00"
"1692674400000","2023.08.22 11:45","557","12.15","34.27","0.00","0.60","42.73","0.00"
"1692675600000","2023.08.22 12:05","530","12.63","34.34","0.00","0.61","45.16","0.00"
"1692676800000","2023.08.22 12:25","527","12.75","34.41","0.00","0.61","45.65","0.00"
"1692677400000","2023.08.22 12:35","531","12.76","34.44","0.00","0.61","45.65","0.00"
"1.692678e+12","2023.08.22 12:45","531","12.78","34.48","0.00","0.61","45.65","0.00"
"1692679200000","2023.08.22 13:05","531","12.82","34.55","0.00","0.61","45.65","0.00"
"1692680400000","2023.08.22 13:25","533","12.85","34.62","0.00","0.61","45.65","0.00"
"1.692681e+12","2023.08.22 13:35","534","12.88","34.62","0.00","0.61","45.79","0.00"
"1692681600000","2023.08.22 13:45","535","12.89","34.65","0.00","0.61","45.79","0.00"
"1692682800000","2023.08.22 14:05","535","12.93","34.72","0.00","0.62","45.79","0.00"
