"时间","下次更新","排名","分数","播放","传播","喜好","畅销","推荐"
"1692076800000","2023.08.15 13:45","509","14.01","37.83","0.00","1.18","42.62","0.18"
"1.692078e+12","2023.08.15 14:05","506","14.19","37.87","0.00","1.18","43.46","0.18"
"1692079200000","2023.08.15 14:25","508","14.20","37.90","0.00","1.18","43.46","0.18"
"1692080400000","2023.08.15 14:45","508","14.23","37.95","0.00","1.19","43.46","0.18"
"1692081600000","2023.08.15 15:05","503","14.44","37.99","0.00","1.19","44.41","0.18"
"1692082800000","2023.08.15 15:25","496","14.67","38.06","0.00","1.19","45.45","0.18"
"1692083400000","2023.08.15 15:35","496","14.69","38.09","0.00","1.19","45.45","0.18"
"1.692084e+12","2023.08.15 15:45","494","14.85","38.11","0.00","1.21","46.20","0.18"
"1692085200000","2023.08.15 16:05","485","15.03","38.14","0.00","1.21","47.01","0.18"
"1692086400000","2023.08.15 16:25","490","15.06","38.19","0.00","1.24","47.01","0.18"
"1.692087e+12","2023.08.15 16:35","492","15.07","38.22","0.00","1.25","47.01","0.18"
"1692087600000","2023.08.15 16:45","493","15.09","38.25","0.00","1.25","47.01","0.18"
"1692088800000","2023.08.15 17:05","492","15.11","38.30","0.00","1.25","47.01","0.18"
"1.69209e+12","2023.08.15 17:25","438","16.47","38.36","0.00","1.29","53.52","0.18"
"1692090600000","2023.08.15 17:35","439","16.48","38.38","0.00","1.29","53.52","0.18"
"1692091200000","2023.08.15 17:45","439","16.49","38.39","0.00","1.29","53.52","0.18"
"1.692093e+12","2023.08.15 18:15","431","16.70","38.43","0.00","1.34","54.42","0.18"
"1692093600000","2023.08.15 18:25","431","16.72","38.46","0.00","1.39","54.42","0.18"
"1692094200000","2023.08.15 18:35","435","16.74","38.48","0.00","1.39","54.42","0.18"
"1692095400000","2023.08.15 18:55","410","17.54","38.53","0.00","1.44","58.11","0.18"
"1692096600000","2023.08.15 19:15","408","17.65","38.57","0.00","1.47","58.48","0.18"
"1692097800000","2023.08.15 19:35","411","17.66","38.59","0.00","1.47","58.48","0.18"
"1692098400000","2023.08.15 19:45","412","17.69","38.60","0.00","1.51","58.58","0.18"
"1692099600000","2023.08.15 20:05","412","17.71","38.63","0.00","1.51","58.58","0.18"
"1692101400000","2023.08.15 20:35","413","17.74","38.66","0.00","1.57","58.58","0.18"
"1692102600000","2023.08.15 20:55","415","17.75","38.67","0.00","1.58","58.58","0.18"
"1692104400000","2023.08.15 21:25","415","17.77","38.71","0.00","1.61","58.58","0.18"
"1.692105e+12","2023.08.15 21:35","419","17.79","38.72","0.00","1.61","58.65","0.18"
"1692105600000","2023.08.15 21:45","419","17.80","38.73","0.00","1.62","58.65","0.18"
"1692106800000","2023.08.15 22:05","420","17.82","38.75","0.00","1.62","58.70","0.18"
"1.692108e+12","2023.08.15 22:25","422","17.84","38.78","0.00","1.63","58.74","0.18"
"1692108600000","2023.08.15 22:35","423","17.85","38.79","0.00","1.63","58.74","0.18"
"1692109200000","2023.08.15 22:45","421","17.95","38.80","0.00","1.64","59.18","0.18"
"1692110400000","2023.08.15 23:05","421","17.97","38.83","0.00","1.64","59.18","0.18"
"1692111600000","2023.08.15 23:25","422","18.00","38.85","0.00","1.65","59.25","0.18"
"1692112200000","2023.08.15 23:35","425","18.01","38.86","0.00","1.65","59.25","0.18"
"1692112800000","2023.08.15 23:45","425","18.03","38.88","0.00","1.65","59.31","0.18"
"1.692114e+12","2023.08.16 00:05","425","18.04","38.90","0.00","1.67","59.31","0.18"
"1692115200000","2023.08.16 00:25","426","18.05","38.92","0.00","1.67","59.31","0.18"
"1692116400000","2023.08.16 00:45","427","18.07","38.93","0.00","1.69","59.34","0.18"
"1692117600000","2023.08.16 01:05","428","18.10","38.96","0.00","1.71","59.38","0.18"
"1692118800000","2023.08.16 01:25","429","18.11","38.98","0.00","1.71","59.38","0.18"
"1.69212e+12","2023.08.16 01:45","430","18.13","39.01","0.00","1.75","59.38","0.18"
"1692121200000","2023.08.16 02:05","430","18.14","39.03","0.00","1.75","59.38","0.18"
"1692122400000","2023.08.16 02:25","430","18.15","39.05","0.00","1.75","59.38","0.18"
"1.692123e+12","2023.08.16 02:35","431","18.16","39.05","0.00","1.75","59.38","0.18"
"1692123600000","2023.08.16 02:45","431","18.17","39.07","0.00","1.77","59.38","0.18"
"1692124800000","2023.08.16 03:05","431","18.20","39.08","0.00","1.77","59.47","0.20"
"1.692126e+12","2023.08.16 03:25","431","18.21","39.09","0.00","1.77","59.47","0.20"
"1692126600000","2023.08.16 03:35","430","18.21","39.10","0.00","1.78","59.47","0.20"
"1692127200000","2023.08.16 03:45","430","18.22","39.11","0.00","1.78","59.47","0.20"
"1692128400000","2023.08.16 04:05","429","18.24","39.12","0.00","1.79","59.53","0.20"
"1692129600000","2023.08.16 04:25","429","18.25","39.14","0.00","1.79","59.53","0.20"
"1692130200000","2023.08.16 04:35","429","18.25","39.14","0.00","1.79","59.53","0.20"
"1692130800000","2023.08.16 04:45","429","18.26","39.15","0.00","1.79","59.53","0.20"
"1.692132e+12","2023.08.16 05:05","429","18.26","39.16","0.00","1.79","59.53","0.20"
"1692133200000","2023.08.16 05:25","429","18.27","39.17","0.00","1.79","59.53","0.20"
"1692133800000","2023.08.16 05:35","429","18.27","39.17","0.00","1.79","59.53","0.20"
"1692134400000","2023.08.16 05:45","429","18.27","39.18","0.00","1.79","59.53","0.20"
"1692135600000","2023.08.16 06:05","429","18.28","39.19","0.00","1.79","59.53","0.20"
"1692136800000","2023.08.16 06:25","430","18.28","39.20","0.00","1.79","59.53","0.20"
"1692137400000","2023.08.16 06:35","430","18.29","39.20","0.00","1.79","59.53","0.20"
"1.692138e+12","2023.08.16 06:45","427","18.30","39.21","0.00","1.79","59.60","0.20"
"1692139200000","2023.08.16 07:05","428","18.31","39.22","0.00","1.79","59.60","0.20"
"1692140400000","2023.08.16 07:25","429","18.31","39.23","0.00","1.79","59.60","0.20"
"1.692141e+12","2023.08.16 07:35","429","18.32","39.23","0.00","1.79","59.60","0.20"
"1692141600000","2023.08.16 07:45","429","18.32","39.24","0.00","1.81","59.60","0.20"
"1692142800000","2023.08.16 08:05","431","18.33","39.25","0.00","1.83","59.60","0.20"
"1692146400000","2023.08.16 09:05","434","18.40","39.32","0.00","1.89","59.60","0.25"
"1692149400000","2023.08.16 09:55","436","18.45","39.42","0.00","1.89","59.60","0.25"
"1692151800000","2023.08.16 10:35","437","18.54","39.48","0.00","1.89","59.79","0.25"
"1692151800000","2023.08.16 10:35","437","18.54","39.48","0.00","1.89","59.79","0.25"
"1692152400000","2023.08.16 10:45","440","18.55","39.50","0.00","1.89","59.82","0.25"
"1692153600000","2023.08.16 11:05","438","18.66","39.54","0.00","1.92","60.18","0.25"
"1692155400000","2023.08.16 11:35","440","18.69","39.58","0.00","1.92","60.21","0.25"
"1692155400000","2023.08.16 11:35","440","18.69","39.58","0.00","1.92","60.21","0.25"
"1.692156e+12","2023.08.16 11:45","440","18.70","39.60","0.00","1.92","60.21","0.25"
"1692157200000","2023.08.16 12:05","441","18.72","39.62","0.00","1.97","60.21","0.25"
"1692158400000","2023.08.16 12:25","442","18.77","39.64","0.00","1.97","60.37","0.25"
"1.692159e+12","2023.08.16 12:35","442","18.77","39.66","0.00","1.97","60.37","0.25"
"1692159600000","2023.08.16 12:45","442","18.78","39.67","0.00","1.97","60.37","0.25"
"1692160800000","2023.08.16 13:05","443","18.79","39.69","0.00","1.97","60.37","0.25"
"1.692162e+12","2023.08.16 13:25","444","18.82","39.72","0.00","2.03","60.37","0.25"
"1692162600000","2023.08.16 13:35","444","18.82","39.73","0.00","2.03","60.37","0.25"
"1692163200000","2023.08.16 13:45","444","18.85","39.74","0.00","2.03","60.47","0.25"
"1692164400000","2023.08.16 14:05","444","18.87","39.77","0.00","2.03","60.47","0.25"
"1692165600000","2023.08.16 14:25","446","18.88","39.79","0.00","2.04","60.47","0.25"
"1692166800000","2023.08.16 14:45","450","18.90","39.82","0.00","2.06","60.47","0.25"
"1.692168e+12","2023.08.16 15:05","451","18.94","39.85","0.00","2.06","60.56","0.25"
"1692169200000","2023.08.16 15:25","452","18.96","39.88","0.00","2.11","60.56","0.25"
"1692169800000","2023.08.16 15:35","453","18.98","39.89","0.00","2.12","60.61","0.25"
"1692170400000","2023.08.16 15:45","453","19.00","39.90","0.00","2.12","60.65","0.25"
"1692171600000","2023.08.16 16:05","453","19.04","39.94","0.00","2.13","60.74","0.25"
"1692172800000","2023.08.16 16:25","452","19.07","39.99","0.00","2.14","60.74","0.25"
"1692173400000","2023.08.16 16:35","453","19.09","40.01","0.00","2.15","60.74","0.25"
"1.692174e+12","2023.08.16 16:45","453","19.10","40.03","0.00","2.15","60.74","0.25"
"1692175200000","2023.08.16 17:05","453","19.14","40.05","0.00","2.17","60.85","0.25"
"1692176400000","2023.08.16 17:25","453","19.15","40.07","0.00","2.18","60.85","0.25"
"1.692177e+12","2023.08.16 17:35","454","19.16","40.09","0.00","2.18","60.85","0.25"
"1692177600000","2023.08.16 17:45","454","19.17","40.10","0.00","2.18","60.85","0.25"
"1692178800000","2023.08.16 18:05","455","19.20","40.15","0.00","2.18","60.85","0.25"
"1.69218e+12","2023.08.16 18:25","453","19.25","40.20","0.00","2.26","60.90","0.25"
"1692180600000","2023.08.16 18:35","453","19.26","40.22","0.00","2.26","60.90","0.25"
"1692181200000","2023.08.16 18:45","454","19.27","40.23","0.00","2.26","60.90","0.25"
"1692182400000","2023.08.16 19:05","454","19.30","40.26","0.00","2.26","60.97","0.25"
"1692183600000","2023.08.16 19:25","455","19.32","40.30","0.00","2.27","60.97","0.25"
"1692184200000","2023.08.16 19:35","458","19.33","40.30","0.00","2.27","60.97","0.25"
"1692184800000","2023.08.16 19:45","458","19.33","40.31","0.00","2.27","60.97","0.25"
"1.692186e+12","2023.08.16 20:05","458","19.35","40.34","0.00","2.29","60.97","0.25"
"1692187800000","2023.08.16 20:35","459","19.37","40.36","0.00","2.31","60.97","0.25"
"1.692189e+12","2023.08.16 20:55","459","19.39","40.39","0.00","2.31","61.02","0.25"
"1692190800000","2023.08.16 21:25","459","19.42","40.42","0.00","2.31","61.02","0.25"
"1692191400000","2023.08.16 21:35","460","19.44","40.43","0.00","2.32","61.07","0.25"
"1.692192e+12","2023.08.16 21:45","460","19.44","40.44","0.00","2.32","61.07","0.25"
"1692193200000","2023.08.16 22:05","459","19.47","40.45","0.00","2.35","61.17","0.25"
"1692194400000","2023.08.16 22:25","459","19.49","40.48","0.00","2.36","61.17","0.25"
"1.692195e+12","2023.08.16 22:35","461","19.49","40.48","0.00","2.36","61.17","0.25"
"1692195600000","2023.08.16 22:45","462","19.50","40.49","0.00","2.36","61.17","0.25"
"1692196800000","2023.08.16 23:05","461","19.52","40.51","0.00","2.39","61.21","0.25"
"1.692198e+12","2023.08.16 23:25","463","19.53","40.53","0.00","2.40","61.21","0.25"
"1692198600000","2023.08.16 23:35","462","19.55","40.54","0.00","2.40","61.26","0.25"
"1692199200000","2023.08.16 23:45","462","19.55","40.55","0.00","2.40","61.26","0.25"
"1692200400000","2023.08.17 00:05","464","19.57","40.56","0.00","2.41","61.26","0.27"
"1692201600000","2023.08.17 00:25","465","19.58","40.58","0.00","2.41","61.26","0.27"
"1692202800000","2023.08.17 00:45","470","19.60","40.60","0.00","2.43","61.26","0.27"
"1.692204e+12","2023.08.17 01:05","470","19.61","40.62","0.00","2.43","61.26","0.27"
"1692205200000","2023.08.17 01:25","470","19.64","40.64","0.00","2.45","61.31","0.27"
"1692205800000","2023.08.17 01:35","470","19.64","40.65","0.00","2.45","61.31","0.27"
"1692206400000","2023.08.17 01:45","470","19.65","40.66","0.00","2.45","61.31","0.27"
"1692207600000","2023.08.17 02:05","470","19.67","40.68","0.00","2.45","61.37","0.27"
"1692208800000","2023.08.17 02:25","470","19.68","40.68","0.00","2.47","61.37","0.27"
"1692209400000","2023.08.17 02:35","470","19.69","40.69","0.00","2.52","61.37","0.27"
"1.69221e+12","2023.08.17 02:45","470","19.69","40.69","0.00","2.52","61.37","0.27"
"1692211200000","2023.08.17 03:05","470","19.70","40.70","0.00","2.52","61.37","0.27"
"1692212400000","2023.08.17 03:25","470","19.70","40.72","0.00","2.52","61.37","0.27"
"1.692213e+12","2023.08.17 03:35","470","19.71","40.72","0.00","2.52","61.37","0.27"
"1692213600000","2023.08.17 03:45","470","19.72","40.73","0.00","2.52","61.42","0.27"
"1692214800000","2023.08.17 04:05","470","19.74","40.75","0.00","2.54","61.42","0.27"
"1.692216e+12","2023.08.17 04:25","470","19.75","40.77","0.00","2.54","61.42","0.27"
"1692216600000","2023.08.17 04:35","470","19.75","40.77","0.00","2.54","61.42","0.27"
"1692217200000","2023.08.17 04:45","470","19.76","40.78","0.00","2.54","61.42","0.27"
"1692218400000","2023.08.17 05:05","470","19.76","40.79","0.00","2.54","61.42","0.27"
"1692219600000","2023.08.17 05:25","470","19.77","40.81","0.00","2.54","61.42","0.27"
"1692220200000","2023.08.17 05:35","471","19.77","40.81","0.00","2.54","61.42","0.27"
"1692220800000","2023.08.17 05:45","471","19.79","40.81","0.00","2.54","61.46","0.27"
"1.692222e+12","2023.08.17 06:05","471","19.80","40.83","0.00","2.54","61.46","0.27"
"1692223200000","2023.08.17 06:25","471","19.80","40.84","0.00","2.55","61.46","0.27"
"1692223800000","2023.08.17 06:35","471","19.81","40.85","0.00","2.55","61.46","0.27"
"1692224400000","2023.08.17 06:45","471","19.81","40.85","0.00","2.55","61.46","0.27"
"1692225600000","2023.08.17 07:05","471","19.81","40.86","0.00","2.55","61.46","0.27"
"1692226800000","2023.08.17 07:25","471","19.82","40.88","0.00","2.55","61.46","0.27"
"1692227400000","2023.08.17 07:35","471","19.83","40.88","0.00","2.55","61.46","0.28"
"1.692228e+12","2023.08.17 07:45","471","19.83","40.89","0.00","2.55","61.46","0.28"
"1692229800000","2023.08.17 08:15","470","19.86","40.91","0.00","2.55","61.52","0.28"
"1692232800000","2023.08.17 09:05","474","19.92","40.98","0.00","2.55","61.61","0.28"
"1692235800000","2023.08.17 09:55","477","19.97","41.03","0.00","2.58","61.64","0.28"
"1.692237e+12","2023.08.17 10:15","478","20.00","41.06","0.00","2.58","61.70","0.30"
"1692238200000","2023.08.17 10:35","477","20.05","41.09","0.00","2.61","61.83","0.30"
"1692238800000","2023.08.17 10:45","477","20.06","41.10","0.00","2.61","61.83","0.30"
"1.69224e+12","2023.08.17 11:05","478","20.07","41.12","0.00","2.61","61.83","0.30"
"1692241200000","2023.08.17 11:25","478","20.09","41.15","0.00","2.61","61.83","0.30"
"1692241800000","2023.08.17 11:35","478","20.11","41.16","0.00","2.64","61.89","0.30"
"1692242400000","2023.08.17 11:45","478","20.12","41.17","0.00","2.64","61.89","0.30"
"1692243600000","2023.08.17 12:05","479","20.15","41.20","0.00","2.64","61.93","0.30"
"1692244800000","2023.08.17 12:25","479","20.16","41.22","0.00","2.64","61.93","0.30"
"1692245400000","2023.08.17 12:35","482","20.17","41.23","0.00","2.64","61.95","0.30"
"1.692246e+12","2023.08.17 12:45","482","20.18","41.25","0.00","2.64","61.95","0.30"
"1692247200000","2023.08.17 13:05","483","20.20","41.27","0.00","2.64","61.95","0.30"
"1692248400000","2023.08.17 13:25","483","20.20","41.29","0.00","2.64","61.95","0.30"
"1.692249e+12","2023.08.17 13:35","483","20.23","41.30","0.00","2.64","62.03","0.30"
"1692249600000","2023.08.17 13:45","483","20.24","41.32","0.00","2.64","62.03","0.30"
"1692250800000","2023.08.17 14:05","483","20.27","41.34","0.00","2.67","62.08","0.30"
"1.692252e+12","2023.08.17 14:25","483","20.29","41.37","0.00","2.70","62.08","0.30"
"1692253200000","2023.08.17 14:45","484","20.32","41.39","0.00","2.70","62.15","0.30"
"1692254400000","2023.08.17 15:05","484","20.35","41.41","0.00","2.71","62.21","0.30"
"1692255600000","2023.08.17 15:25","496","20.38","41.44","0.00","2.78","62.21","0.30"
"1692256200000","2023.08.17 15:35","496","20.41","41.45","0.00","2.78","62.32","0.30"
"1692256800000","2023.08.17 15:45","496","20.44","41.47","0.00","2.78","62.42","0.30"
"1.692258e+12","2023.08.17 16:05","496","20.46","41.50","0.00","2.78","62.42","0.30"
"1692259200000","2023.08.17 16:25","496","20.48","41.52","0.00","2.82","62.42","0.30"
"1.692261e+12","2023.08.17 16:55","496","20.54","41.56","0.00","2.86","62.50","0.35"
"1692261600000","2023.08.17 17:05","497","20.55","41.57","0.00","2.86","62.50","0.35"
"1692262800000","2023.08.17 17:25","497","20.56","41.59","0.00","2.86","62.50","0.35"
"1692263400000","2023.08.17 17:35","497","20.57","41.60","0.00","2.86","62.50","0.35"
"1.692264e+12","2023.08.17 17:45","497","20.57","41.61","0.00","2.86","62.50","0.35"
"1692265200000","2023.08.17 18:05","497","20.59","41.64","0.00","2.86","62.50","0.35"
"1692266400000","2023.08.17 18:25","497","20.62","41.67","0.00","2.86","62.56","0.35"
"1.692267e+12","2023.08.17 18:35","499","20.66","41.68","0.00","2.91","62.66","0.35"
"1692267600000","2023.08.17 18:45","499","20.67","41.69","0.00","2.91","62.66","0.35"
"1692268800000","2023.08.17 19:05","499","20.71","41.72","0.00","2.93","62.77","0.35"
"1.69227e+12","2023.08.17 19:25","499","20.75","41.75","0.00","2.93","62.87","0.35"
"1692270600000","2023.08.17 19:35","499","20.76","41.75","0.00","2.93","62.87","0.35"
"1692271200000","2023.08.17 19:45","499","20.76","41.76","0.00","2.93","62.87","0.35"
"1692272400000","2023.08.17 20:05","497","20.82","41.79","0.00","2.95","63.04","0.35"
"1692274200000","2023.08.17 20:35","499","20.83","41.81","0.00","2.96","63.04","0.35"
"1692275400000","2023.08.17 20:55","500","20.85","41.84","0.00","2.99","63.04","0.35"
"1692277200000","2023.08.17 21:25","498","20.94","41.87","0.00","3.02","63.29","0.35"
"1692277800000","2023.08.17 21:35","500","20.96","41.88","0.00","3.02","63.37","0.35"
"1692278400000","2023.08.17 21:45","500","20.99","41.90","0.00","3.02","63.43","0.35"
"1692279600000","2023.08.17 22:05","500","20.99","41.91","0.00","3.02","63.43","0.35"
"1692280800000","2023.08.17 22:25","498","21.06","41.93","0.00","3.02","63.64","0.35"
"1692281400000","2023.08.17 22:35","501","21.06","41.94","0.00","3.05","63.64","0.35"
"1.692282e+12","2023.08.17 22:45","502","21.07","41.95","0.00","3.05","63.64","0.35"
"1692283200000","2023.08.17 23:05","503","21.08","41.96","0.00","3.05","63.65","0.35"
"1692284400000","2023.08.17 23:25","504","21.08","41.96","0.00","3.06","63.65","0.35"
"1.692285e+12","2023.08.17 23:35","503","21.13","41.97","0.10","3.06","63.73","0.35"
"1692285600000","2023.08.17 23:45","503","21.14","41.98","0.10","3.10","63.73","0.35"
"1692286800000","2023.08.18 00:05","504","21.14","41.99","0.10","3.10","63.73","0.35"
"1.692288e+12","2023.08.18 00:25","502","21.20","42.00","0.10","3.10","63.86","0.41"
"1692289200000","2023.08.18 00:45","501","21.28","42.02","0.10","3.13","64.11","0.43"
"1692290400000","2023.08.18 01:05","501","21.35","42.03","0.10","3.13","64.37","0.43"
"1692291600000","2023.08.18 01:25","501","21.37","42.05","0.10","3.13","64.45","0.43"
"1692292200000","2023.08.18 01:35","500","21.42","42.05","0.10","3.13","64.64","0.43"
"1692292800000","2023.08.18 01:45","501","21.45","42.06","0.10","3.13","64.78","0.43"
"1.692294e+12","2023.08.18 02:05","501","21.46","42.06","0.10","3.13","64.78","0.43"
"1692295200000","2023.08.18 02:25","501","21.47","42.07","0.10","3.14","64.78","0.43"
"1692296400000","2023.08.18 02:45","501","21.48","42.09","0.10","3.16","64.78","0.43"
"1692296400000","2023.08.18 02:45","501","21.48","42.09","0.10","3.16","64.78","0.43"
"1692297600000","2023.08.18 03:05","501","21.48","42.09","0.10","3.17","64.78","0.43"
"1692298800000","2023.08.18 03:25","501","21.50","42.10","0.10","3.17","64.78","0.44"
